claim_number,claimant_name,coverage,feature_identifier,loss_date,evaluation_date,period,paid_loss,reserve_loss
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,2/28/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,3/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,4/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,5/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,6/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,7/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,8/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,9/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,10/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,11/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,12/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,1/31/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,2/28/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,3/31/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,4/30/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,5/31/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",PD,201782005-3-FL-PD,12/31/2019 0:00,6/30/2022 0:00,Transporting Rider,0,0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,1/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,2/29/2020 0:00,Transporting Rider,0,"10,000"
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,3/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,4/30/2020 0:00,Transporting Rider,0,"10,000"
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,5/31/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,6/30/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,7/31/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,8/31/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,9/30/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,10/31/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,11/30/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,12/31/2020 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,1/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,2/28/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,3/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,4/30/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,5/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,6/30/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,7/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,8/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,9/30/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,10/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,11/30/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,12/31/2021 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,1/31/2022 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,2/28/2022 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,3/31/2022 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,4/30/2022 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,5/31/2022 0:00,Transporting Rider,"5,000",0
201782005,"liuff, rochiil",BI,201782005-4-FL-BI,12/31/2019 0:00,6/30/2022 0:00,Transporting Rider,"5,000",0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,1/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,2/29/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,3/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,4/30/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,5/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,6/30/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,7/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,8/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,9/30/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,10/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,11/30/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,12/31/2020 0:00,Transporting Rider,0,"10,000"
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,1/31/2021 0:00,Transporting Rider,0,1
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,2/28/2021 0:00,Transporting Rider,0,1
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,3/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,4/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,5/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,6/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,7/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,8/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,9/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,10/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,11/30/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,12/31/2021 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,1/31/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,2/28/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,3/31/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,4/30/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,5/31/2022 0:00,Transporting Rider,0,0
201782005,"bircoi, rirk",BI,201782005-5-FL-BI,12/31/2019 0:00,6/30/2022 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,3/31/2020 0:00,Transporting Rider,0,"43,922"
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,4/30/2020 0:00,Transporting Rider,0,"39,349"
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,5/31/2020 0:00,Transporting Rider,0,"39,349"
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,6/30/2020 0:00,Transporting Rider,0,"39,632"
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,7/31/2020 0:00,Transporting Rider,0,2
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,8/31/2020 0:00,Transporting Rider,0,2
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,9/30/2020 0:00,Transporting Rider,0,2
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,10/31/2020 0:00,Transporting Rider,0,2
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,11/30/2020 0:00,Transporting Rider,0,2
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,12/31/2020 0:00,Transporting Rider,0,2
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,1/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,2/28/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,3/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,4/30/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,5/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,6/30/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,7/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,8/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,9/30/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,10/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,11/30/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,12/31/2021 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,1/31/2022 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,2/28/2022 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,3/31/2022 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,4/30/2022 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,5/31/2022 0:00,Transporting Rider,0,0
202060388,"solvi-bindo, liindro",BI,202060388-1-FL-BI,4/17/2019 0:00,6/30/2022 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,4/30/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,5/31/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,6/30/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,7/31/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,8/31/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,9/30/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,10/31/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,11/30/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,12/31/2020 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,1/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,2/28/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,3/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,4/30/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,5/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,6/30/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,7/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,8/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,9/30/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,10/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,11/30/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,12/31/2021 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,1/31/2022 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,2/28/2022 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,3/31/2022 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,4/30/2022 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,5/31/2022 0:00,Transporting Rider,0,0
202710783,"dilirindis, kirli",BI,202710783-1-AZ-BI,5/8/2018 0:00,6/30/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,4/30/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,5/31/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,6/30/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,7/31/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,8/31/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,9/30/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,10/31/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,11/30/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,12/31/2020 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,1/31/2021 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,2/28/2021 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,3/31/2021 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,4/30/2021 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,5/31/2021 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,6/30/2021 0:00,Transporting Rider,0,1
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,7/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,8/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,9/30/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,10/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,11/30/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,12/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,1/31/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,2/28/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,3/31/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,4/30/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,5/31/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",BI,202710783-2-AZ-BI,5/8/2018 0:00,6/30/2022 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,4/30/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,5/31/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,6/30/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,7/31/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,8/31/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,9/30/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,10/31/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,11/30/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,12/31/2020 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,1/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,2/28/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,3/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,4/30/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,5/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,6/30/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,7/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,8/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,9/30/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,10/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,11/30/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,12/31/2021 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,1/31/2022 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,2/28/2022 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,3/31/2022 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,4/30/2022 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,5/31/2022 0:00,Transporting Rider,0,0
202710783,"ilfrido nuniz, cisir",BI,202710783-3-AZ-BI,5/8/2018 0:00,6/30/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,4/30/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,5/31/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,6/30/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,7/31/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,8/31/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,9/30/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,10/31/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,11/30/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,12/31/2020 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,1/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,2/28/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,3/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,4/30/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,5/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,6/30/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,7/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,8/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,9/30/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,10/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,11/30/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,12/31/2021 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,1/31/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,2/28/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,3/31/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,4/30/2022 0:00,Transporting Rider,0,0
202710783,"rorilis, ronoci",PD,202710783-4-AZ-PD,5/8/2018 0:00,5/31/2022 0:00,Transporting Rider,0,0
